cl_dbc_tarief_agb_code|cl_productgroep_code|cl_declaratiecode|cl_declaratiecode_kleur|cl_dbc_tarief_basis|cl_dbc_tarief_max|cl_dbc_nhc_tarief|cl_dbc_tarief_begindatum|cl_dbc_tarief_einddatum|cl_dbc_tarief_mutatie
0329|075092|254641|groen|5874500|0|0|20090101|20091231|
0329|075092|254641|groen|5736700|0|0|20100101|20101231|
0329|075092|254641|groen|5835143|0|0|20110101|20111231|
0329|075093|254642|groen|5402000|0|0|20080101|20081231|
0329|075093|254642|groen|6029300|0|0|20090101|20091231|
0329|075093|254642|groen|5887800|0|0|20100101|20101231|
0329|075093|254642|groen|5988836|0|0|20110101|20111231|
0329|075094|254643|groen|5446000|0|0|20080101|20081231|
0329|075094|254643|groen|6078400|0|0|20090101|20091231|
0329|075094|254643|groen|5935800|0|0|20100101|20101231|
0329|075094|254643|groen|6037660|0|0|20110101|20111231|
0329|075095|254644|groen|5646800|0|0|20080101|20081231|
0329|075095|254644|groen|6302500|0|0|20090101|20091231|
0329|075096|254645|groen|5740100|0|0|20080101|20081231|
0329|075096|254645|groen|6406700|0|0|20090101|20091231|
0329|075097|254646|groen|6051900|0|0|20080101|20081231|
0329|075097|254646|groen|6754700|0|0|20090101|20091231|
0329|075098|254647|groen|6273300|0|0|20080101|20081231|
0329|075098|254647|groen|7001800|0|0|20090101|20091231|
0329|075099|254648|groen|7000200|0|0|20080101|20081231|
0329|075100|254649|groen|5145900|0|0|20080101|20081231|
0329|075100|254649|groen|5743500|0|0|20090101|20091231|
0329|075100|254649|groen|5608700|0|0|20100101|20101231|
0329|075100|254649|groen|5704947|0|0|20110101|20111231|
0329|075101|254650|groen|5164200|0|0|20080101|20081231|
0329|075101|254650|groen|5763900|0|0|20090101|20091231|
0329|075101|254650|groen|5628600|0|0|20100101|20101231|
0329|075101|254650|groen|5725188|0|0|20110101|20111231|
0329|075102|254651|groen|5233100|0|0|20080101|20081231|
0329|075102|254651|groen|5840800|0|0|20090101|20091231|
0329|075103|254652|groen|5257200|0|0|20080101|20081231|
0329|075103|254652|groen|5867700|0|0|20090101|20091231|
0329|075104|254653|groen|5397000|0|0|20080101|20081231|
0329|075104|254653|groen|6023800|0|0|20090101|20091231|
0329|075104|254653|groen|5882400|0|0|20100101|20101231|
0329|075104|254653|groen|5983344|0|0|20110101|20111231|
0329|075105|254654|groen|5627100|0|0|20080101|20081231|
0329|075105|254654|groen|6280600|0|0|20090101|20091231|
0329|075105|254654|groen|6133200|0|0|20100101|20101231|
0329|075105|254654|groen|6238447|0|0|20110101|20111231|
0329|075106|254655|groen|6241200|0|0|20080101|20081231|
0329|075107|254656|groen|5145200|0|0|20080101|20081231|
0329|075107|254656|groen|5742700|0|0|20090101|20091231|
0329|075107|254656|groen|5607900|0|0|20100101|20101231|
0329|075107|254656|groen|5704133|0|0|20110101|20111231|
0329|075108|254657|groen|5157900|0|0|20080101|20081231|
0329|075108|254657|groen|5756800|0|0|20090101|20091231|
0329|075108|254657|groen|5621800|0|0|20100101|20101231|
0329|075108|254657|groen|5718272|0|0|20110101|20111231|
0329|075109|254658|groen|5236200|0|0|20080101|20081231|
0329|075109|254658|groen|5844300|0|0|20090101|20091231|
0329|075110|254659|groen|5256000|0|0|20080101|20081231|
0329|075110|254659|groen|5866400|0|0|20090101|20091231|
0329|075111|254660|groen|5414000|0|0|20080101|20081231|
0329|075111|254660|groen|6042800|0|0|20090101|20091231|
0329|075111|254660|groen|5901000|0|0|20100101|20101231|
0329|075111|254660|groen|6002263|0|0|20110101|20111231|
0329|075112|254661|groen|5654100|0|0|20080101|20081231|
0329|075112|254661|groen|6310700|0|0|20090101|20091231|
0329|075112|254661|groen|6162600|0|0|20100101|20101231|
0329|075112|254661|groen|6268352|0|0|20110101|20111231|
0329|075113|254662|groen|6732700|0|0|20080101|20081231|
0329|075114|254663|groen|5152200|0|0|20080101|20081231|
0329|075114|254663|groen|5750500|0|0|20090101|20091231|
0329|075114|254663|groen|5615600|0|0|20100101|20101231|
0329|075114|254663|groen|5711965|0|0|20110101|20111231|
0329|075115|254664|groen|5170200|0|0|20080101|20081231|
0329|075115|254664|groen|5770700|0|0|20090101|20091231|
0329|075115|254664|groen|5635200|0|0|20100101|20101231|
0329|075115|254664|groen|5731901|0|0|20110101|20111231|
0329|075116|254665|groen|5241400|0|0|20080101|20081231|
0329|075116|254665|groen|5850100|0|0|20090101|20091231|
0329|075117|254666|groen|5269300|0|0|20080101|20081231|
0329|075117|254666|groen|5881200|0|0|20090101|20091231|
0329|075118|254667|groen|5424500|0|0|20080101|20081231|
0329|075118|254667|groen|6054500|0|0|20090101|20091231|
0329|075118|254667|groen|5912400|0|0|20100101|20101231|
0329|075118|254667|groen|6013858|0|0|20110101|20111231|
0329|075119|254668|groen|5666200|0|0|20080101|20081231|
0329|075119|254668|groen|6324200|0|0|20090101|20091231|
0329|075119|254668|groen|6175800|0|0|20100101|20101231|
0329|075119|254668|groen|6281778|0|0|20110101|20111231|
0329|075120|254669|groen|6424800|0|0|20080101|20081231|
0329|075121|254670|groen|5158400|0|0|20080101|20081231|
0329|075121|254670|groen|5757500|0|0|20090101|20091231|
0329|075121|254670|groen|5622400|0|0|20100101|20101231|
0329|075121|254670|groen|5718882|0|0|20110101|20111231|
0329|075122|254671|groen|5247000|0|0|20080101|20081231|
0329|075122|254671|groen|5856400|0|0|20090101|20091231|
0329|075123|254672|groen|5276300|0|0|20080101|20081231|
0329|075123|254672|groen|5889100|0|0|20090101|20091231|
0329|075124|254673|groen|5398900|0|0|20080101|20081231|
0329|075124|254673|groen|6025900|0|0|20090101|20091231|
0329|075124|254673|groen|5884500|0|0|20100101|20101231|
0329|075124|254673|groen|5985480|0|0|20110101|20111231|
0329|075125|254674|groen|5432700|0|0|20080101|20081231|
0329|075125|254674|groen|6063600|0|0|20090101|20091231|
0329|075125|254674|groen|5921300|0|0|20100101|20101231|
0329|075125|254674|groen|6022911|0|0|20110101|20111231|
0329|075126|254675|groen|5622600|0|0|20080101|20081231|
0329|075126|254675|groen|6275500|0|0|20090101|20091231|
0329|075127|254676|groen|5714800|0|0|20080101|20081231|
0329|075127|254676|groen|6378500|0|0|20090101|20091231|
0329|075128|254677|groen|6053700|0|0|20080101|20081231|
0329|075128|254677|groen|6756700|0|0|20090101|20091231|
0329|075129|254678|groen|6264900|0|0|20080101|20081231|
0329|075129|254678|groen|6992400|0|0|20090101|20091231|
0329|075130|254679|groen|7165500|0|0|20080101|20081231|
0329|081001|254680|groen|1073300|0|0|20080101|20081231|
0329|081002|254681|groen|1077400|0|0|20080101|20081231|
0329|081003|254682|groen|1083600|0|0|20080101|20081231|
0329|081004|254683|groen|1094600|0|0|20080101|20081231|
0329|081005|254684|groen|1119200|0|0|20080101|20081231|
0329|081006|254685|groen|1191100|0|0|20080101|20081231|
0329|081007|254686|groen|1085200|0|0|20080101|20081231|
0329|081008|254687|groen|1098200|0|0|20080101|20081231|
0329|081009|254688|groen|1119300|0|0|20080101|20081231|
0329|081010|254689|groen|1157400|0|0|20080101|20081231|
0329|081011|254690|groen|1175700|0|0|20080101|20081231|
0329|081012|254691|groen|1263600|0|0|20080101|20081231|
0329|081013|254692|groen|1082700|0|0|20080101|20081231|
0329|081014|254693|groen|1095500|0|0|20080101|20081231|
0329|081015|254694|groen|1116700|0|0|20080101|20081231|
0329|081016|254695|groen|1155900|0|0|20080101|20081231|
0329|081017|254696|groen|1252200|0|0|20080101|20081231|
0329|081018|254697|groen|1082600|0|0|20080101|20081231|
0329|081019|254698|groen|1085800|0|0|20080101|20081231|
0329|081020|254699|groen|1097600|0|0|20080101|20081231|
0329|081021|254700|groen|1103600|0|0|20080101|20081231|
0329|081022|254701|groen|1117700|0|0|20080101|20081231|
0329|081023|254702|groen|1127300|0|0|20080101|20081231|
0329|081024|254703|groen|1148700|0|0|20080101|20081231|
0329|081025|254704|groen|1157400|0|0|20080101|20081231|
0329|081026|254705|groen|1220600|0|0|20080101|20081231|
0329|081027|254706|groen|1166100|0|0|20080101|20081231|
0329|081028|254707|groen|1251300|0|0|20080101|20081231|
0329|081029|254708|groen|1277300|0|0|20080101|20081231|
0329|081030|254709|groen|1427600|0|0|20080101|20081231|
0329|081031|254710|groen|1731300|0|0|20080101|20081231|
0329|081032|254711|groen|2722600|0|0|20080101|20081231|
0329|081033|254712|groen|1167300|0|0|20080101|20081231|
0329|081034|254713|groen|1255400|0|0|20080101|20081231|
0329|081035|254714|groen|1279500|0|0|20080101|20081231|
0329|081036|254715|groen|1418000|0|0|20080101|20081231|
0329|081037|254716|groen|1483400|0|0|20080101|20081231|
0329|081038|254717|groen|1644300|0|0|20080101|20081231|
0329|081039|254718|groen|2564200|0|0|20080101|20081231|
0329|081040|254719|groen|1169100|0|0|20080101|20081231|
0329|081041|254720|groen|1270900|0|0|20080101|20081231|
0329|081042|254721|groen|1436100|0|0|20080101|20081231|
0329|081043|254722|groen|2101300|0|0|20080101|20081231|
0329|081044|254723|groen|1159200|0|0|20080101|20081231|
0329|081045|254724|groen|1172400|0|0|20080101|20081231|
0329|081046|254725|groen|1237700|0|0|20080101|20081231|
0329|081047|254726|groen|1265900|0|0|20080101|20081231|
0329|081048|254727|groen|1394900|0|0|20080101|20081231|
0329|081049|254728|groen|1642500|0|0|20080101|20081231|
0329|081050|254729|groen|2316800|0|0|20080101|20081231|
0329|081051|254730|groen|1148000|0|0|20080101|20081231|
0329|081052|254731|groen|1250100|0|0|20080101|20081231|
0329|081053|254732|groen|1403200|0|0|20080101|20081231|
0329|081054|254733|groen|1629900|0|0|20080101|20081231|
0329|081055|254734|groen|2494900|0|0|20080101|20081231|
0329|081056|254735|groen|1150200|0|0|20080101|20081231|
0329|081057|254736|groen|1248100|0|0|20080101|20081231|
0329|081058|254737|groen|1285300|0|0|20080101|20081231|
0329|081059|254738|groen|1397300|0|0|20080101|20081231|
0329|081060|254739|groen|1630800|0|0|20080101|20081231|
0329|081061|254740|groen|2776400|0|0|20080101|20081231|
0329|081062|254741|groen|1157100|0|0|20080101|20081231|
0329|081063|254742|groen|1169900|0|0|20080101|20081231|
0329|081064|254743|groen|1246400|0|0|20080101|20081231|
0329|081065|254744|groen|1263800|0|0|20080101|20081231|
0329|081066|254745|groen|1407900|0|0|20080101|20081231|
0329|081067|254746|groen|1623300|0|0|20080101|20081231|
0329|081068|254747|groen|2089800|0|0|20080101|20081231|
0329|081069|254748|groen|2893800|0|0|20080101|20081231|
0329|081070|254749|groen|1161000|0|0|20080101|20081231|
0329|081071|254750|groen|1179800|0|0|20080101|20081231|
0329|081072|254751|groen|1251900|0|0|20080101|20081231|
0329|081073|254752|groen|1278300|0|0|20080101|20081231|
0329|081074|254753|groen|1403000|0|0|20080101|20081231|
0329|081075|254754|groen|1436600|0|0|20080101|20081231|
0329|081076|254755|groen|1634400|0|0|20080101|20081231|
0329|081077|254756|groen|1705100|0|0|20080101|20081231|
0329|081078|254757|groen|2116600|0|0|20080101|20081231|
0329|081079|254758|groen|2286500|0|0|20080101|20081231|
0329|081080|254759|groen|3023600|0|0|20080101|20081231|
0329|081081|254760|groen|1158800|0|0|20080101|20081231|
0329|081082|254761|groen|1172800|0|0|20080101|20081231|
0329|081083|254762|groen|1262600|0|0|20080101|20081231|
0329|081084|254763|groen|1289400|0|0|20080101|20081231|
0329|081085|254764|groen|1383400|0|0|20080101|20081231|
0329|081086|254765|groen|1454300|0|0|20080101|20081231|
0329|081087|254766|groen|1661600|0|0|20080101|20081231|
0329|081088|254767|groen|2454500|0|0|20080101|20081231|
0329|081089|254768|groen|1159800|0|0|20080101|20081231|
0329|081090|254769|groen|1172500|0|0|20080101|20081231|
0329|081091|254770|groen|1249200|0|0|20080101|20081231|
0329|081092|254771|groen|1269800|0|0|20080101|20081231|
0329|081093|254772|groen|1408500|0|0|20080101|20081231|
0329|081094|254773|groen|1452500|0|0|20080101|20081231|
0329|081095|254774|groen|1653300|0|0|20080101|20081231|
0329|081096|254775|groen|1746600|0|0|20080101|20081231|
0329|081097|254776|groen|2058400|0|0|20080101|20081231|
0329|081098|254777|groen|2279800|0|0|20080101|20081231|
0329|081099|254778|groen|3006700|0|0|20080101|20081231|
0329|081100|254779|groen|1152400|0|0|20080101|20081231|
0329|081101|254780|groen|1170700|0|0|20080101|20081231|
0329|081102|254781|groen|1239600|0|0|20080101|20081231|
0329|081103|254782|groen|1263700|0|0|20080101|20081231|
0329|081104|254783|groen|1403500|0|0|20080101|20081231|
0329|081105|254784|groen|1633600|0|0|20080101|20081231|
0329|081106|254785|groen|2247700|0|0|20080101|20081231|
0329|081107|254786|groen|1151700|0|0|20080101|20081231|
0329|081108|254787|groen|1164400|0|0|20080101|20081231|
0329|081109|254788|groen|1242700|0|0|20080101|20081231|
0329|081110|254789|groen|1262500|0|0|20080101|20081231|
0329|081111|254790|groen|1420500|0|0|20080101|20081231|
0329|081112|254791|groen|1660600|0|0|20080101|20081231|
0329|081113|254792|groen|2739200|0|0|20080101|20081231|
0329|081114|254793|groen|1158700|0|0|20080101|20081231|
0329|081115|254794|groen|1176700|0|0|20080101|20081231|
0329|081116|254795|groen|1247900|0|0|20080101|20081231|
0329|081117|254796|groen|1275800|0|0|20080101|20081231|
0329|081118|254797|groen|1431000|0|0|20080101|20081231|
0329|081119|254798|groen|1672700|0|0|20080101|20081231|
0329|081120|254799|groen|2431300|0|0|20080101|20081231|
0329|081121|254800|groen|1164900|0|0|20080101|20081231|
0329|081122|254801|groen|1253500|0|0|20080101|20081231|
0329|081123|254802|groen|1282800|0|0|20080101|20081231|
0329|081124|254803|groen|1405400|0|0|20080101|20081231|
0329|081125|254804|groen|1439200|0|0|20080101|20081231|
0329|081126|254805|groen|1629100|0|0|20080101|20081231|
0329|081127|254806|groen|1721300|0|0|20080101|20081231|
0329|081128|254807|groen|2060200|0|0|20080101|20081231|
0329|081129|254808|groen|2271400|0|0|20080101|20081231|
0329|081130|254809|groen|3172000|0|0|20080101|20081231|
0329|082001|254810|groen|2513800|0|0|20080101|20081231|
0329|082002|254811|groen|2517900|0|0|20080101|20081231|
0329|082003|254812|groen|2524100|0|0|20080101|20081231|
0329|082004|254813|groen|2535100|0|0|20080101|20081231|
0329|082005|254814|groen|2559700|0|0|20080101|20081231|
0329|082006|254815|groen|2631600|0|0|20080101|20081231|
0329|082007|254816|groen|2525700|0|0|20080101|20081231|
0329|082008|254817|groen|2538700|0|0|20080101|20081231|
0329|082009|254818|groen|2559800|0|0|20080101|20081231|
0329|082010|254819|groen|2597900|0|0|20080101|20081231|
0329|082011|254820|groen|2616200|0|0|20080101|20081231|
0329|082012|254821|groen|2704100|0|0|20080101|20081231|
0329|082013|254822|groen|2523200|0|0|20080101|20081231|
0329|082014|254823|groen|2536000|0|0|20080101|20081231|
0329|082015|254824|groen|2557200|0|0|20080101|20081231|
0329|082016|254825|groen|2596400|0|0|20080101|20081231|
0329|082017|254826|groen|2692700|0|0|20080101|20081231|
0329|082018|254827|groen|2523100|0|0|20080101|20081231|
0329|082019|254828|groen|2526300|0|0|20080101|20081231|
0329|082020|254829|groen|2538100|0|0|20080101|20081231|
0329|082021|254830|groen|2544100|0|0|20080101|20081231|
0329|082022|254831|groen|2558200|0|0|20080101|20081231|
0329|082023|254832|groen|2567800|0|0|20080101|20081231|
0329|082024|254833|groen|2589200|0|0|20080101|20081231|
0329|082025|254834|groen|2597900|0|0|20080101|20081231|
0329|082026|254835|groen|2661100|0|0|20080101|20081231|
0329|082027|254836|groen|2606600|0|0|20080101|20081231|
0329|082028|254837|groen|2691800|0|0|20080101|20081231|
0329|082029|254838|groen|2717800|0|0|20080101|20081231|
0329|082030|254839|groen|2868100|0|0|20080101|20081231|
0329|082031|254840|groen|3171800|0|0|20080101|20081231|
0329|082032|254841|groen|4163100|0|0|20080101|20081231|
0329|082033|254842|groen|2607800|0|0|20080101|20081231|
0329|082034|254843|groen|2695900|0|0|20080101|20081231|
0329|082035|254844|groen|2720000|0|0|20080101|20081231|
0329|082036|254845|groen|2858500|0|0|20080101|20081231|
0329|082037|254846|groen|2923900|0|0|20080101|20081231|
0329|082038|254847|groen|3084800|0|0|20080101|20081231|
0329|082039|254848|groen|4004700|0|0|20080101|20081231|
0329|082040|254849|groen|2609600|0|0|20080101|20081231|
0329|082041|254850|groen|2711400|0|0|20080101|20081231|
0329|082042|254851|groen|2876600|0|0|20080101|20081231|
0329|082043|254852|groen|3541800|0|0|20080101|20081231|
0329|082044|254853|groen|2599700|0|0|20080101|20081231|
0329|082045|254854|groen|2612900|0|0|20080101|20081231|
0329|082046|254855|groen|2678200|0|0|20080101|20081231|
0329|082047|254856|groen|2706400|0|0|20080101|20081231|
0329|082048|254857|groen|2835400|0|0|20080101|20081231|
0329|082049|254858|groen|3083000|0|0|20080101|20081231|
0329|082050|254859|groen|3757300|0|0|20080101|20081231|
0329|082051|254860|groen|2588500|0|0|20080101|20081231|
0329|082052|254861|groen|2690600|0|0|20080101|20081231|
0329|082053|254862|groen|2843700|0|0|20080101|20081231|
0329|082054|254863|groen|3070400|0|0|20080101|20081231|
0329|082055|254864|groen|3935400|0|0|20080101|20081231|
0329|082056|254865|groen|2590700|0|0|20080101|20081231|
0329|082057|254866|groen|2688600|0|0|20080101|20081231|
0329|082058|254867|groen|2725800|0|0|20080101|20081231|
0329|082059|254868|groen|2837800|0|0|20080101|20081231|
0329|082060|254869|groen|3071300|0|0|20080101|20081231|
0329|082061|254870|groen|4216900|0|0|20080101|20081231|
0329|082062|254871|groen|2597600|0|0|20080101|20081231|
0329|082063|254872|groen|2610400|0|0|20080101|20081231|
0329|082064|254873|groen|2686900|0|0|20080101|20081231|
0329|082065|254874|groen|2704300|0|0|20080101|20081231|
0329|082066|254875|groen|2848400|0|0|20080101|20081231|
0329|082067|254876|groen|3063800|0|0|20080101|20081231|
0329|082068|254877|groen|3530300|0|0|20080101|20081231|
0329|082069|254878|groen|4334300|0|0|20080101|20081231|
0329|082070|254879|groen|2601500|0|0|20080101|20081231|
0329|082071|254880|groen|2620300|0|0|20080101|20081231|
0329|082072|254881|groen|2692400|0|0|20080101|20081231|
0329|082073|254882|groen|2718800|0|0|20080101|20081231|
0329|082074|254883|groen|2843500|0|0|20080101|20081231|
0329|082075|254884|groen|2877100|0|0|20080101|20081231|
0329|082076|254885|groen|3074900|0|0|20080101|20081231|
0329|082077|254886|groen|3145600|0|0|20080101|20081231|
0329|082078|254887|groen|3557100|0|0|20080101|20081231|
0329|082079|254888|groen|3727000|0|0|20080101|20081231|
0329|082080|254889|groen|4464100|0|0|20080101|20081231|
0329|082081|254890|groen|2599300|0|0|20080101|20081231|
0329|082082|254891|groen|2613300|0|0|20080101|20081231|
0329|082083|254892|groen|2703100|0|0|20080101|20081231|
0329|082084|254893|groen|2729900|0|0|20080101|20081231|
0329|082085|254894|groen|2823900|0|0|20080101|20081231|
0329|082086|254895|groen|2894800|0|0|20080101|20081231|
0329|082087|254896|groen|3102100|0|0|20080101|20081231|
0329|082088|254897|groen|3895000|0|0|20080101|20081231|
0329|082089|254898|groen|2600300|0|0|20080101|20081231|
0329|082090|254899|groen|2613000|0|0|20080101|20081231|
0329|082091|254900|groen|2689700|0|0|20080101|20081231|
0329|082092|254901|groen|2710300|0|0|20080101|20081231|
0329|082093|254902|groen|2849000|0|0|20080101|20081231|
0329|082094|254903|groen|2893000|0|0|20080101|20081231|
0329|082095|254904|groen|3093800|0|0|20080101|20081231|
0329|082096|254905|groen|3187100|0|0|20080101|20081231|
0329|082097|254906|groen|3498900|0|0|20080101|20081231|
0329|082098|254907|groen|3720300|0|0|20080101|20081231|
0329|082099|254908|groen|4447200|0|0|20080101|20081231|
0329|082100|254909|groen|2592900|0|0|20080101|20081231|
0329|082101|254910|groen|2611200|0|0|20080101|20081231|
0329|082102|254911|groen|2680100|0|0|20080101|20081231|
0329|082103|254912|groen|2704200|0|0|20080101|20081231|
0329|082104|254913|groen|2844000|0|0|20080101|20081231|
0329|082105|254914|groen|3074100|0|0|20080101|20081231|
0329|082106|254915|groen|3688200|0|0|20080101|20081231|
0329|082107|254916|groen|2592200|0|0|20080101|20081231|
0329|082108|254917|groen|2604900|0|0|20080101|20081231|
0329|082109|254918|groen|2683200|0|0|20080101|20081231|
0329|082110|254919|groen|2703000|0|0|20080101|20081231|
0329|082111|254920|groen|2861000|0|0|20080101|20081231|
0329|082112|254921|groen|3101100|0|0|20080101|20081231|
0329|082113|254922|groen|4179700|0|0|20080101|20081231|
0329|082114|254923|groen|2599200|0|0|20080101|20081231|
0329|082115|254924|groen|2617200|0|0|20080101|20081231|
0329|082116|254925|groen|2688400|0|0|20080101|20081231|
0329|082117|254926|groen|2716300|0|0|20080101|20081231|
0329|082118|254927|groen|2871500|0|0|20080101|20081231|
0329|082119|254928|groen|3113200|0|0|20080101|20081231|
0329|082120|254929|groen|3871800|0|0|20080101|20081231|
0329|082121|254930|groen|2605400|0|0|20080101|20081231|
0329|082122|254931|groen|2694000|0|0|20080101|20081231|
0329|082123|254932|groen|2723300|0|0|20080101|20081231|
0329|082124|254933|groen|2845900|0|0|20080101|20081231|
0329|082125|254934|groen|2879700|0|0|20080101|20081231|
0329|082126|254935|groen|3069600|0|0|20080101|20081231|
0329|082127|254936|groen|3161800|0|0|20080101|20081231|
0329|082128|254937|groen|3500700|0|0|20080101|20081231|
0329|082129|254938|groen|3711900|0|0|20080101|20081231|
0329|082130|254939|groen|4612500|0|0|20080101|20081231|
0329|083001|254940|groen|3795400|0|0|20080101|20081231|
0329|083002|254941|groen|3799500|0|0|20080101|20081231|
0329|083003|254942|groen|3805700|0|0|20080101|20081231|
0329|083004|254943|groen|3816700|0|0|20080101|20081231|
0329|083005|254944|groen|3841300|0|0|20080101|20081231|
0329|083006|254945|groen|3913200|0|0|20080101|20081231|
0329|083007|254946|groen|3807300|0|0|20080101|20081231|
0329|083008|254947|groen|3820300|0|0|20080101|20081231|
0329|083009|254948|groen|3841400|0|0|20080101|20081231|
0329|083010|254949|groen|3879500|0|0|20080101|20081231|
0329|083011|254950|groen|3897800|0|0|20080101|20081231|
0329|083012|254951|groen|3985700|0|0|20080101|20081231|
0329|083013|254952|groen|3804800|0|0|20080101|20081231|
0329|083014|254953|groen|3817600|0|0|20080101|20081231|
0329|083015|254954|groen|3838800|0|0|20080101|20081231|
0329|083016|254955|groen|3878000|0|0|20080101|20081231|
0329|083017|254956|groen|3974300|0|0|20080101|20081231|
0329|083018|254957|groen|3804700|0|0|20080101|20081231|
0329|083019|254958|groen|3807900|0|0|20080101|20081231|
0329|083020|254959|groen|3819700|0|0|20080101|20081231|
0329|083021|254960|groen|3825700|0|0|20080101|20081231|
0329|083022|254961|groen|3839800|0|0|20080101|20081231|
0329|083023|254962|groen|3849400|0|0|20080101|20081231|
0329|083024|254963|groen|3870800|0|0|20080101|20081231|
0329|083025|254964|groen|3879500|0|0|20080101|20081231|
0329|083026|254965|groen|3942700|0|0|20080101|20081231|
0329|083027|254966|groen|3888200|0|0|20080101|20081231|
0329|083028|254967|groen|3973400|0|0|20080101|20081231|
0329|083029|254968|groen|3999400|0|0|20080101|20081231|
0329|083030|254969|groen|4149700|0|0|20080101|20081231|
0329|083031|254970|groen|4453400|0|0|20080101|20081231|
0329|083032|254971|groen|5444700|0|0|20080101|20081231|
0329|083033|254972|groen|3889400|0|0|20080101|20081231|
0329|083034|254973|groen|3977500|0|0|20080101|20081231|
0329|083035|254974|groen|4001600|0|0|20080101|20081231|
0329|083036|254975|groen|4140100|0|0|20080101|20081231|
0329|083037|254976|groen|4205500|0|0|20080101|20081231|
0329|083038|254977|groen|4366400|0|0|20080101|20081231|
0329|083039|254978|groen|5286300|0|0|20080101|20081231|
0329|083040|254979|groen|3891200|0|0|20080101|20081231|
0329|083041|254980|groen|3993000|0|0|20080101|20081231|
0329|083042|254981|groen|4158200|0|0|20080101|20081231|
0329|083043|254982|groen|4823400|0|0|20080101|20081231|
0329|083044|254983|groen|3881300|0|0|20080101|20081231|
0329|083045|254984|groen|3894500|0|0|20080101|20081231|
0329|083046|254985|groen|3959800|0|0|20080101|20081231|
0329|083047|254986|groen|3988000|0|0|20080101|20081231|
0329|083048|254987|groen|4117000|0|0|20080101|20081231|
0329|083049|254988|groen|4364600|0|0|20080101|20081231|
0329|083050|254989|groen|5038900|0|0|20080101|20081231|
0329|083051|254990|groen|3870100|0|0|20080101|20081231|
0329|083052|254991|groen|3972200|0|0|20080101|20081231|
0329|083053|254992|groen|4125300|0|0|20080101|20081231|
0329|083054|254993|groen|4352000|0|0|20080101|20081231|
0329|083055|254994|groen|5217000|0|0|20080101|20081231|
0329|083056|254995|groen|3872300|0|0|20080101|20081231|
0329|083057|254996|groen|3970200|0|0|20080101|20081231|
0329|083058|254997|groen|4007400|0|0|20080101|20081231|
0329|083059|254998|groen|4119400|0|0|20080101|20081231|
0329|083060|254999|groen|4352900|0|0|20080101|20081231|
0329|083061|255000|groen|5498500|0|0|20080101|20081231|
0329|083062|255001|groen|3879200|0|0|20080101|20081231|
0329|083063|255002|groen|3892000|0|0|20080101|20081231|
0329|083064|255003|groen|3968500|0|0|20080101|20081231|
0329|083065|255004|groen|3985900|0|0|20080101|20081231|
0329|083066|255005|groen|4130000|0|0|20080101|20081231|
0329|083067|255006|groen|4345400|0|0|20080101|20081231|
0329|083068|255007|groen|4811900|0|0|20080101|20081231|
0329|083069|255008|groen|5615900|0|0|20080101|20081231|
0329|083070|255009|groen|3883100|0|0|20080101|20081231|
0329|083071|255010|groen|3901900|0|0|20080101|20081231|
0329|083072|255011|groen|3974000|0|0|20080101|20081231|
0329|083073|255012|groen|4000400|0|0|20080101|20081231|
0329|083074|255013|groen|4125100|0|0|20080101|20081231|
0329|083075|255014|groen|4158700|0|0|20080101|20081231|
0329|083076|255015|groen|4356500|0|0|20080101|20081231|
0329|083077|255016|groen|4427200|0|0|20080101|20081231|
0329|083078|255017|groen|4838700|0|0|20080101|20081231|
0329|083079|255018|groen|5008600|0|0|20080101|20081231|
0329|083080|255019|groen|5745700|0|0|20080101|20081231|
0329|083081|255020|groen|3880900|0|0|20080101|20081231|
0329|083082|255021|groen|3894900|0|0|20080101|20081231|
0329|083083|255022|groen|3984700|0|0|20080101|20081231|
0329|083084|255023|groen|4011500|0|0|20080101|20081231|
0329|083085|255024|groen|4105500|0|0|20080101|20081231|
0329|083086|255025|groen|4176400|0|0|20080101|20081231|
0329|083087|255026|groen|4383700|0|0|20080101|20081231|
0329|083088|255027|groen|5176600|0|0|20080101|20081231|
0329|083089|255028|groen|3881900|0|0|20080101|20081231|
0329|083090|255029|groen|3894600|0|0|20080101|20081231|
0329|083091|255030|groen|3971300|0|0|20080101|20081231|
0329|083092|255031|groen|3991900|0|0|20080101|20081231|
0329|083093|255032|groen|4130600|0|0|20080101|20081231|
0329|083094|255033|groen|4174600|0|0|20080101|20081231|
0329|083095|255034|groen|4375400|0|0|20080101|20081231|
0329|083096|255035|groen|4468700|0|0|20080101|20081231|
0329|083097|255036|groen|4780500|0|0|20080101|20081231|
0329|083098|255037|groen|5001900|0|0|20080101|20081231|
0329|083099|255038|groen|5728800|0|0|20080101|20081231|
0329|083100|255039|groen|3874500|0|0|20080101|20081231|
0329|083101|255040|groen|3892800|0|0|20080101|20081231|
0329|083102|255041|groen|3961700|0|0|20080101|20081231|
0329|083103|255042|groen|3985800|0|0|20080101|20081231|
0329|083104|255043|groen|4125600|0|0|20080101|20081231|
0329|083105|255044|groen|4355700|0|0|20080101|20081231|
0329|083106|255045|groen|4969800|0|0|20080101|20081231|
0329|083107|255046|groen|3873800|0|0|20080101|20081231|
0329|083108|255047|groen|3886500|0|0|20080101|20081231|
0329|083109|255048|groen|3964800|0|0|20080101|20081231|
